Activity ID,Keywords
700,"['mark', 'modeling', 'repeat', 'stopping', 'voice']"
701,"['feedback', 'modeling']"
702,"['feedback', 'modeling']"
703,"['activity', 'repeat', 'resource', 'state']"
704,"['activity', 'repeat', 'resource', 'state']"
705,"['activity', 'bowl', 'library', 'repeat']"
706,"['activity', 'bowl', 'library', 'repeat']"
707,"['head', 'library', 'motor', 'phone', 'resource', 'vocal']"
708,"['activity', 'capacity', 'knowledge', 'repeat', 'water']"
709,"['activity', 'capacity', 'knowledge', 'repeat', 'water']"
710,"['activity', 'capacity', 'knowledge', 'repeat', 'water']"
711,"['capital', 'language', 'repeat']"
712,"['capital', 'frame', 'repeat']"
713,"['capital', 'frame', 'repeat']"
714,"['capital', 'frame', 'repeat']"
715,"['cards', 'graph', 'mate', 'random']"
716,"['cards', 'graph', 'mate', 'random']"
717,"['cards', 'graph', 'mate', 'random']"
718,"['age', 'cards', 'frequency', 'random', 'recognition', 'repeat', 'resource', 'school', 'turning']"
718,"['age', 'cards', 'frequency', 'random', 'recognition', 'repeat', 'resource', 'school', 'turning']"
719,"['age', 'cards', 'frequency', 'random', 'recognition', 'repeat', 'resource', 'school', 'turning']"
719,"['age', 'cards', 'frequency', 'random', 'recognition', 'repeat', 'resource', 'school', 'turning']"
720,"['age', 'cards', 'frequency', 'random', 'recognition', 'repeat', 'resource', 'school', 'turning']"
720,"['age', 'cards', 'frequency', 'random', 'recognition', 'repeat', 'resource', 'school', 'turning']"
721,"['age', 'cards', 'frequency', 'random', 'recognition', 'repeat', 'resource', 'school', 'turning']"
721,"['age', 'cards', 'frequency', 'random', 'recognition', 'repeat', 'resource', 'school', 'turning']"
722,"['capital', 'house', 'mark', 'repeat', 'resource', 'signal', 'speech']"
723,"['capital', 'house', 'mark', 'repeat', 'resource', 'signal', 'speech']"
724,"['feedback', 'modeling']"
725,"['feedback', 'modeling']"
726,['resource']
727,['resource']
728,"['house', 'stories']"
729,"['house', 'stories']"
730,"['mark', 'matching', 'resource', 'strip']"
731,"['mm', 'modeling', 'repeat', 'scene', 'school', 'state']"
732,"['mm', 'modeling', 'repeat', 'scene', 'school', 'state']"
733,"['mm', 'modeling', 'repeat', 'scene', 'school', 'state']"
734,"['information', 'language', 'transparency']"
735,"['activity', 'capital', 'cards', 'cut', 'frame', 'information', 'mark', 'missing', 'repeat']"
736,"['activity', 'capital', 'cards', 'cut', 'frame', 'information', 'mark', 'missing', 'repeat']"
737,"['activity', 'capital', 'cards', 'cut', 'frame', 'information', 'mark', 'missing', 'repeat']"
738,"['frame', 'phase', 'repeat', 'resource']"
739,"['frame', 'phase', 'repeat', 'resource']"
740,"['frame', 'phase', 'repeat', 'resource']"
741,"['cards', 'frequency', 'patterns', 'power', 'random', 'recognition', 'repeat']"
741,"['cards', 'frequency', 'patterns', 'power', 'random', 'recognition', 'repeat']"
742,"['cards', 'frequency', 'patterns', 'power', 'random', 'recognition', 'repeat']"
742,"['cards', 'frequency', 'patterns', 'power', 'random', 'recognition', 'repeat']"
743,"['cards', 'frequency', 'patterns', 'power', 'random', 'recognition', 'repeat']"
743,"['cards', 'frequency', 'patterns', 'power', 'random', 'recognition', 'repeat']"
744,"['cards', 'frequency', 'patterns', 'power', 'random', 'recognition', 'repeat']"
744,"['cards', 'frequency', 'patterns', 'power', 'random', 'recognition', 'repeat']"
745,"['modeling', 'repeat', 'speech']"
746,"['modeling', 'repeat', 'speech']"
747,"['feedback', 'mm', 'modeling']"
748,"['feedback', 'mm', 'modeling']"
749,['stories']
750,['stories']
751,"['information', 'library', 'selection', 'stories']"
752,"['information', 'library', 'selection', 'stories']"
753,"['mate', 'persistent']"
754,"['energy', 'persistent', 'repeat']"
755,"['energy', 'persistent', 'repeat']"
756,"['energy', 'persistent', 'repeat']"
757,"['language', 'mate', 'school', 'transparency']"
758,"['cards', 'classroom', 'frame', 'house', 'repeat']"
759,"['cards', 'classroom', 'frame', 'house', 'repeat']"
760,"['cards', 'classroom', 'frame', 'house', 'repeat']"
761,"['pattern', 'random', 'resource', 'staff']"
762,"['pattern', 'random', 'resource', 'staff']"
763,"['pattern', 'random', 'resource', 'staff']"
764,"['activity', 'banks', 'cards', 'frequency', 'random', 'recognition', 'repeat']"
764,"['activity', 'banks', 'cards', 'frequency', 'random', 'recognition', 'repeat']"
765,"['activity', 'banks', 'cards', 'frequency', 'random', 'recognition', 'repeat']"
765,"['activity', 'banks', 'cards', 'frequency', 'random', 'recognition', 'repeat']"
766,"['activity', 'banks', 'cards', 'frequency', 'random', 'recognition', 'repeat']"
766,"['activity', 'banks', 'cards', 'frequency', 'random', 'recognition', 'repeat']"
767,"['activity', 'banks', 'cards', 'frequency', 'random', 'recognition', 'repeat']"
767,"['activity', 'banks', 'cards', 'frequency', 'random', 'recognition', 'repeat']"
768,"['mark', 'repeat', 'resource', 'speech', 'voice']"
769,"['mark', 'repeat', 'resource', 'speech', 'voice']"
770,"['feedback', 'modeling']"
771,"['feedback', 'modeling']"
772,['resource']
773,['resource']
774,"['activity', 'mate', 'selection']"
775,"['activity', 'mate', 'selection']"
776,"['alarm', 'floor', 'library']"
777,"['charge', 'desk', 'holding', 'knowledge', 'nose', 'repeat', 'vocal']"
778,"['charge', 'desk', 'holding', 'knowledge', 'nose', 'repeat', 'vocal']"
779,"['charge', 'desk', 'holding', 'knowledge', 'nose', 'repeat', 'vocal']"
780,"['activity', 'capital', 'language', 'mark', 'scene', 'state', 'transparency']"
781,"['capital', 'direct', 'mark', 'nose', 'school']"
782,"['capital', 'direct', 'mark', 'nose', 'school']"
783,"['capital', 'direct', 'mark', 'nose', 'school']"
1658,"['frequency', 'random', 'recognition', 'sorting']"
1658,"['frequency', 'random', 'recognition', 'sorting']"
1660,"['agency', 'feeling', 'modeling', 'monitoring', 'selection', 'theater', 'voice']"
1677,"['professional', 'repeat']"
1697,"['activity', 'adult', 'computer', 'guided', 'message', 'school', 'strip', 'transparency']"
1699,['repeat']
1715,"['cards', 'modeling', 'phase']"
1719,"['capital', 'flag', 'guided', 'independence', 'job', 'language', 'stories', 'tracking']"
1727,"['cards', 'frequency', 'guided', 'house', 'school', 'turning']"
1727,"['cards', 'frequency', 'guided', 'house', 'school', 'turning']"
1737,"['cards', 'connections', 'house', 'mark']"
1750,"['direct', 'frequency', 'guided', 'house', 'mark', 'missing', 'resource', 'strip']"
1750,"['direct', 'frequency', 'guided', 'house', 'mark', 'missing', 'resource', 'strip']"
1756,"['connected', 'guided', 'knowledge', 'language', 'school']"
1760,"['patterns', 'water']"
1771,"['energy', 'game', 'repeat', 'web', 'women']"
1771,"['energy', 'game', 'repeat', 'web', 'women']"
1779,"['management', 'resource']"
1782,"['frequency', 'personal', 'teachers']"
1785,"['builder', 'cards', 'finger', 'professional', 'repeat']"
1791,"['finger', 'frequency', 'graph', 'house', 'repeat']"
1796,"['job', 'mm', 'stories']"
1804,"['guided', 'mate', 'memory', 'personal', 'school', 'transparency', 'voice']"
1806,"['auditors', 'finger', 'frequency', 'graph', 'house', 'repeat', 'sprung']"
1825,"['banks', 'capital', 'frame', 'guided', 'knowledge', 'language', 'mate', 'repeat']"
1834,"['cards', 'frequency', 'matching', 'resource']"
1834,"['cards', 'frequency', 'matching', 'resource']"
1844,"['connections', 'eating', 'shoot', 'tract']"
1844,"['connections', 'eating', 'shoot', 'tract']"
1854,"['banks', 'cards', 'cut', 'frequency', 'guided', 'missing', 'resource', 'selection', 'strip']"
1854,"['banks', 'cards', 'cut', 'frequency', 'guided', 'missing', 'resource', 'selection', 'strip']"
1855,"['feedback', 'guided', 'information', 'resource', 'selection', 'stock']"
1861,"['mate', 'personal', 'school', 'voice']"
1877,"['errors', 'guided', 'language', 'power']"
1879,"['frequency', 'graph', 'personal']"
1895,['professional']
1899,"['animal', 'bus', 'frame', 'frequency', 'house', 'knowledge', 'mark', 'neck', 'personal']"
1903,['professional']
1912,"['finger', 'repeat', 'sprung']"
1926,['personal']
1928,"['cards', 'expert', 'paired', 'union']"
1943,"['feedback', 'guided', 'house', 'mark', 'personal', 'speech']"
1944,"['feedback', 'guided', 'house', 'mark', 'personal', 'speech']"
1954,"['guided', 'selection', 'stories']"
1955,"['connected', 'guided', 'language', 'tracking']"
1963,"['cards', 'direct', 'frequency', 'guided', 'house', 'missing', 'resource', 'strip']"
1963,"['cards', 'direct', 'frequency', 'guided', 'house', 'missing', 'resource', 'strip']"
1983,"['age', 'guided', 'hoc', 'selection', 'transparency']"
1985,"['errors', 'guided', 'language']"
2009,['@']
2010,"['feedback', 'modeling', 'professional', 'repeat', 'speech']"
2011,"['feedback', 'modeling', 'professional', 'repeat', 'speech']"
2011,"['feedback', 'modeling', 'professional', 'repeat', 'speech']"
2035,"['color', 'elephants', 'ink']"
2046,"['frequency', 'mate', 'mm', 'repeat', 'spacing']"
2061,"['bus', 'guided', 'school', 'selection', 'tree']"
2063,"['cards', 'elephants', 'guided', 'language']"
2065,"['elephants', 'information', 'mate', 'tracking', 'voice']"
2072,"['elephants', 'feedback', 'feeling', 'guided', 'resource', 'selection', 'self', 'speech', 'voice']"
2075,"['bus', 'library', 'missing', 'school', 'selection', 'strip']"
2076,"['@', 'connected', 'guided', 'language', 'mark']"
2085,"['frequency', 'recognition', 'sorting', 'water']"
2085,"['frequency', 'recognition', 'sorting', 'water']"
2095,"['animal', 'elephants', 'frequency', 'personal', 'resource']"
2106,"['bed', 'cards', 'mate', 'professional', 'repeat']"
2109,"['cards', 'professional', 'risk']"
2115,"['@', 'frame', 'frequency', 'house', 'knowledge', 'mate', 'personal', 'shadow', 'stock', 'weather']"
2118,"['auditors', 'professional', 'riding', 'shadow', 'speech']"
2124,"['guided', 'transparency']"
2128,"['academy', 'phase', 'power', 'resource']"
2131,"['academy', 'phase', 'power', 'resource']"
2135,"['color', 'equals', 'frequency', 'guided', 'network', 'repeat', 'school']"
2145,"['cards', 'mistakes', 'stopping']"
2159,"['feedback', 'guided', 'house']"
2186,"['finger', 'mark', 'metal']"
2191,"['bus', 'frame', 'frequency', 'water']"
2194,"['coding', 'feedback', 'monitoring', 'theater']"
2196,"['guided', 'repeat', 'selection', 'stories']"
2202,"['forced', 'frequency', 'personal', 'resource', 'speech', 'stock']"
2207,"['cards', 'graph', 'random', 'stories']"
2221,"['banks', 'knowledge', 'repeat']"
2227,"['cards', 'school', 'sequential', 'stories', 'strip']"
2243,['resource']
2246,"['cross', 'knowledge', 'stories']"
2247,"['capital', 'language', 'message', 'scene', 'transparency']"
2257,"['cards', 'cement', 'frequency', 'mark', 'matching', 'repeat']"
2257,"['cards', 'cement', 'frequency', 'mark', 'matching', 'repeat']"
2280,"['cards', 'frequency', 'inch', 'resource']"
2280,"['cards', 'frequency', 'inch', 'resource']"
2283,"['feedback', 'modeling']"
2291,['knowledge']
2298,"['angle', 'frame', 'knowledge', 'resource', 'state']"
2301,"['cards', 'clock', 'frequency', 'holding']"
2301,"['cards', 'clock', 'frequency', 'holding']"
2311,"['elephants', 'selection', 'state', 'stories']"
2324,"['cards', 'frequency', 'house', 'mm', 'random', 'recognition', 'repeat']"
2324,"['cards', 'frequency', 'house', 'mm', 'random', 'recognition', 'repeat']"
2338,"['knowledge', 'matching', 'repeat']"
2340,"['activity', 'language', 'mate', 'school', 'transparency']"
2342,[]
2343,"['direct', 'management', 'resource']"
2410,"['@', 'cards', 'connections', 'expert']"
2418,"['equations', 'guided', 'missing', 'resource', 'transparency', 'wave']"
2422,"['banks', 'cards', 'cut', 'direct', 'frequency', 'guided', 'missing', 'resource', 'strip']"
2426,"['cards', 'house', 'packing', 'selection', 'vocal']"
2431,"['missing', 'patterns', 'stock']"
2438,"['cards', 'frequency', 'random', 'recognition', 'repeat', 'shop']"
2447,"['@', 'eating', 'personal', 'resource', 'shops', 'stock', 'water']"
2460,"['cards', 'professional']"
2485,"['guided', 'house']"
2486,['house']
2495,"['cards', 'information', 'selection']"
2509,"['cards', 'frequency', 'guided', 'matching', 'repeat', 'resource', 'scaffolding']"
2509,"['cards', 'frequency', 'guided', 'matching', 'repeat', 'resource', 'scaffolding']"
2529,"['feedback', 'guided', 'house', 'mm', 'resource', 'selection']"
2530,"['feedback', 'guided', 'house', 'mm', 'resource', 'selection']"
2532,"['activity', 'arms', 'game', 'house', 'repeat', 'ride', 'selection', 'water']"
2545,"['modeling', 'monitoring', 'selection']"
2558,"['frequency', 'game', 'house', 'mm', 'state']"
2558,"['frequency', 'game', 'house', 'mm', 'state']"
2567,"['academic', 'cards', 'hearing', 'mark', 'professional', 'union']"
2573,"['count', 'frame', 'frequency', 'game', 'knowledge', 'missing', 'mm', 'professional', 'robot', 'window']"
2583,"['game', 'house', 'resource']"
2584,"['game', 'house', 'resource']"
2594,"['@', 'air', 'judgments', 'nose', 'self']"
2596,"['cards', 'holding', 'missing', 'speech', 'state']"
2612,"['fading', 'guided', 'speaker', 'speech', 'students']"
2618,"['animal', 'job', 'knowledge', 'paired', 'selection']"
2641,"['color', 'frame', 'matching']"
2643,"['arms', 'patterns']"
2650,"['feedback', 'missing', 'modeling', 'push', 'theater']"
2655,"['connected', 'guided', 'language', 'mate', 'strip']"
2665,"['memory', 'resource']"
2684,"['knowledge', 'stories', 'water']"
2696,"['cards', 'frequency', 'guided', 'network', 'repeat', 'school', 'weather']"
2696,"['cards', 'frequency', 'guided', 'network', 'repeat', 'school', 'weather']"
2698,['frequency']
2753,"['error', 'frame', 'frequency', 'mate', 'mm', 'speech']"
2755,"['frequency', 'random', 'recognition', 'structural']"
2755,"['frequency', 'random', 'recognition', 'structural']"
2758,"['guided', 'selection', 'spike', 'stories']"
2774,"['builder', 'cards', 'finger', 'motion', 'pattern', 'repeat']"
2776,"['cards', 'networks', 'pattern', 'professional']"
2781,"['@', 'frame', 'frequency', 'house', 'knowledge', 'mm', 'pattern', 'trading']"
2782,"['@', 'frame', 'frequency', 'house', 'knowledge', 'mm', 'pattern', 'trading']"
2788,"['knowledge', 'learning', 'stories', 'water']"
2812,"['arc', 'cards', 'carpet', 'color', 'mate']"
2827,"['graph', 'knowledge', 'paired', 'personal', 'selection']"
2837,"['forward', 'frequency', 'house', 'mate', 'random', 'repeat', 'ride']"
2857,"['feedback', 'modeling', 'selection', 'theater']"
2896,"['cards', 'edge', 'finger', 'head', 'mm', 'patterns', 'phone', 'repeat']"
2900,"['edge', 'resource']"
2912,"['cards', 'speech']"
2918,"['force', 'ride', 'transparency']"
2922,"['edge', 'repeat', 'spacing', 'state']"
2937,"['@', 'connections', 'finger', 'music', 'rod']"
2937,"['@', 'connections', 'finger', 'music', 'rod']"
2943,"['edge', 'frequency', 'random']"
2946,"['banks', 'bus', 'cards', 'cut', 'direct', 'finger', 'frequency', 'missing', 'resource', 'strip']"
2946,"['banks', 'bus', 'cards', 'cut', 'direct', 'finger', 'frequency', 'missing', 'resource', 'strip']"
2959,"['edge', 'frame', 'frequency', 'mate', 'sheet']"
2962,"['feedback', 'modeling', 'monitoring', 'selection', 'theater', 'timed']"
2975,"['activity', 'cards', 'classroom', 'clock', 'frame', 'frequency', 'random', 'recognition', 'repeat', 'rules']"
2976,"['activity', 'cards', 'classroom', 'clock', 'frame', 'frequency', 'random', 'recognition', 'repeat', 'rules']"
2979,"['mm', 'repeat', 'resource']"
2997,"['cards', 'index', 'knowledge', 'random', 'rod', 'state', 'train']"
3016,"['graph', 'nose', 'school', 'travel']"
3018,"['knowledge', 'random']"
3022,"['cards', 'frequency', 'house', 'prostate', 'random', 'recognition', 'repeat', 'scatter', 'window']"
3026,"['chatter', 'missing', 'modeling', 'pitch', 'repeat', 'resource', 'signal', 'speech', 'state', 'steady', 'voice']"
3027,"['feedback', 'missing', 'modeling']"
3063,"['house', 'memory', 'mm', 'repeat', 'shared']"
3066,"['cards', 'errors', 'knowledge', 'random']"
3078,"['information', 'selection']"
3083,"['frame', 'language']"
3089,"['budget', 'cards', 'edge', 'knowledge', 'random', 'stories']"
3093,"['bus', 'cards', 'dose', 'frequency', 'index', 'mate', 'random', 'recognition', 'repeat', 'resource']"
3094,"['head', 'house', 'mark', 'modeling', 'repeat', 'signal', 'speech']"
3095,"['head', 'house', 'mark', 'modeling', 'repeat', 'signal', 'speech']"
784,"['active', 'management', 'resource', 'stories']"
785,"['active', 'management', 'resource', 'stories']"
786,['frequency']
787,['frequency']
787,['frequency']
788,['frequency']
789,"['activity', 'builder', 'cards', 'edge', 'media', 'repeat', 'tree']"
790,"['bond', 'cards', 'professional', 'repeat']"
791,"['bond', 'cards', 'professional', 'repeat']"
792,"['bond', 'cards', 'professional', 'repeat']"
793,"['left', 'professional', 'repeat']"
794,"['left', 'professional', 'repeat']"
795,"['left', 'professional', 'repeat']"
796,"['left', 'professional', 'repeat']"
797,"['frequency', 'phone', 'repeat']"
798,"['desk', 'eating', 'edge', 'frame', 'frequency', 'house', 'mark', 'mm', 'moving', 'personal', 'phone', 'post', 'rough', 'scene', 'tracking']"
799,"['desk', 'eating', 'edge', 'frame', 'frequency', 'house', 'mark', 'mm', 'moving', 'personal', 'phone', 'post', 'rough', 'scene', 'tracking']"
805,"['auditors', 'mm', 'modeling', 'professional', 'speech']"
806,"['cards', 'comfort', 'connected', 'knowledge', 'pattern', 'repeat', 'self', 'stories', 'water']"
807,"['cards', 'comfort', 'connected', 'knowledge', 'pattern', 'repeat', 'self', 'stories', 'water']"
808,"['classroom', 'desk', 'edge', 'guided', 'selection', 'vocal']"
809,"['classroom', 'desk', 'edge', 'guided', 'selection', 'vocal']"
810,"['classroom', 'guided', 'language', 'mark', 'repeat', 'transparency']"
811,"['capital', 'guided', 'information', 'mark', 'mate', 'transparency']"
812,"['cards', 'mate', 'repeat']"
813,"['cards', 'mate', 'repeat']"
814,"['cards', 'mate', 'repeat']"
815,"['mm', 'resource']"
816,"['mm', 'resource']"
817,"['mm', 'resource']"
818,"['mm', 'resource']"
819,"['activity', 'cards', 'guided', 'information']"
820,"['activity', 'cards', 'guided', 'information']"
821,"['guided', 'house', 'stories']"
822,"['eating', 'frequency', 'guided', 'repeat']"
822,"['eating', 'frequency', 'guided', 'repeat']"
823,['repeat']
823,['repeat']
827,"['eating', 'spray']"
827,"['eating', 'spray']"
828,"['cards', 'mm', 'modeling', 'riding', 'speech', 'transparency']"
829,"['cards', 'mm', 'modeling', 'riding', 'speech', 'transparency']"
829,"['cards', 'mm', 'modeling', 'riding', 'speech', 'transparency']"
830,"['cards', 'mm', 'modeling', 'riding', 'speech', 'transparency']"
830,"['cards', 'mm', 'modeling', 'riding', 'speech', 'transparency']"
831,['odor']
834,['mark']
835,['mark']
836,"['cards', 'patterns', 'repeat', 'transparency']"
837,"['cards', 'patterns', 'repeat', 'transparency']"
838,"['frequency', 'repeat', 'spacing', 'state']"
839,"['cards', 'frame', 'frequency', 'guided', 'repeat', 'turning']"
839,"['cards', 'frame', 'frequency', 'guided', 'repeat', 'turning']"
840,"['cards', 'frame', 'frequency', 'guided', 'repeat', 'turning']"
840,"['cards', 'frame', 'frequency', 'guided', 'repeat', 'turning']"
841,"['cards', 'frame', 'frequency', 'guided', 'repeat', 'turning']"
841,"['cards', 'frame', 'frequency', 'guided', 'repeat', 'turning']"
842,"['cards', 'frame', 'frequency', 'guided', 'repeat', 'turning']"
842,"['cards', 'frame', 'frequency', 'guided', 'repeat', 'turning']"
843,"['count', 'speech', 'voice']"
844,"['count', 'speech', 'voice']"
845,"['bank', 'bus', 'classroom', 'guided', 'knowledge']"
846,"['bank', 'bus', 'classroom', 'guided', 'knowledge']"
847,"['bank', 'bus', 'classroom', 'guided', 'knowledge']"
848,"['bank', 'bus', 'classroom', 'guided', 'knowledge']"
849,"['information', 'knowledge', 'paired', 'rough', 'selection', 'self', 'water']"
850,"['information', 'knowledge', 'paired', 'rough', 'selection', 'self', 'water']"
851,"['@', 'connections', 'mark', 'voice']"
852,"['@', 'connections', 'mark', 'voice']"
853,"['@', 'connections', 'mark', 'voice']"
853,"['@', 'connections', 'mark', 'voice']"
854,"['guided', 'sandwich', 'selection', 'train']"
855,"['guided', 'sandwich', 'selection', 'train']"
856,"['cut', 'guided', 'language']"
857,"['earth', 'modeling', 'personal', 'tracking']"
858,"['earth', 'modeling', 'personal', 'tracking']"
859,"['bank', 'guided', 'repeat', 'resource', 'transparency']"
860,['frequency']
861,['frequency']
862,"['arms', 'banks', 'cards', 'cut', 'direct', 'frequency', 'guided', 'missing', 'resource', 'strip']"
862,"['arms', 'banks', 'cards', 'cut', 'direct', 'frequency', 'guided', 'missing', 'resource', 'strip']"
863,"['arms', 'banks', 'cards', 'cut', 'direct', 'frequency', 'guided', 'missing', 'resource', 'strip']"
863,"['arms', 'banks', 'cards', 'cut', 'direct', 'frequency', 'guided', 'missing', 'resource', 'strip']"
864,"['charge', 'girls', 'guided', 'resource', 'state', 'voice']"
865,"['charge', 'girls', 'guided', 'resource', 'state', 'voice']"
866,"['bus', 'frame', 'guided', 'house', 'information', 'knowledge', 'tree']"
867,"['bus', 'frame', 'guided', 'house', 'information', 'knowledge', 'tree']"
868,"['heat', 'missing', 'sandwich', 'selection']"
869,"['heat', 'missing', 'sandwich', 'selection']"
870,"['capital', 'guided', 'house', 'language', 'mark', 'motion']"
871,"['capital', 'mark', 'power', 'school', 'strip']"
872,"['capital', 'mark', 'power', 'school', 'strip']"
873,"['academic', 'patterns']"
874,"['academic', 'patterns']"
875,"['academic', 'patterns']"
876,"['academic', 'patterns']"
877,"['frame', 'frequency', 'phone']"
878,"['frame', 'frequency', 'phone']"
879,"['cards', 'frequency', 'nest', 'random', 'repeat', 'sorting']"
879,"['cards', 'frequency', 'nest', 'random', 'repeat', 'sorting']"
880,"['cards', 'frequency', 'nest', 'random', 'repeat', 'sorting']"
880,"['cards', 'frequency', 'nest', 'random', 'repeat', 'sorting']"
881,"['feedback', 'feeling', 'modeling', 'monitoring', 'theater']"
882,"['feedback', 'feeling', 'modeling', 'monitoring', 'theater']"
883,"['animal', 'guided', 'mate', 'stories']"
884,"['animal', 'guided', 'mate', 'stories']"
885,['vocal']
886,"['control', 'guided', 'language', 'posture', 'speech']"
887,"['information', 'mark', 'mate', 'selection', 'self']"
888,"['information', 'mark', 'mate', 'selection', 'self']"
889,"['frequency', 'judgments', 'voice']"
890,"['@', 'frequency', 'house', 'personal', 'resource']"
891,"['@', 'body', 'gathering', 'personal', 'voice']"
892,"['bowl', 'language', 'mm', 'resource']"
893,"['fading', 'graph', 'management', 'resource']"
894,"['fading', 'graph', 'management', 'resource']"
895,"['frequency', 'resource']"
896,"['frequency', 'resource']"
896,"['frequency', 'resource']"
897,"['frequency', 'resource']"
898,"['activity', 'builder', 'cards', 'earth', 'graph', 'path', 'repeat', 'voice']"
899,"['cards', 'graph', 'professional', 'repeat']"
900,"['cards', 'graph', 'professional', 'repeat']"
901,"['cards', 'graph', 'professional', 'repeat']"
902,"['builder', 'cards', 'graph', 'professional', 'sprung']"
903,"['builder', 'cards', 'graph', 'professional', 'sprung']"
904,"['builder', 'cards', 'graph', 'professional', 'sprung']"
905,"['builder', 'cards', 'graph', 'professional', 'sprung']"
906,"['builder', 'cards', 'graph', 'professional', 'sprung']"
907,"['frequency', 'graph', 'path', 'repeat', 'school']"
908,"['@', 'cards', 'edge', 'frequency', 'graph', 'personal', 'rod', 'school']"
912,"['power', 'rod', 'rules']"
913,[]
914,"['auditors', 'charge', 'professional', 'signal', 'speech', 'voice']"
915,"['auditors', 'charge', 'professional', 'signal', 'speech', 'voice']"
916,"['bed', 'hearing', 'house', 'information', 'knowledge', 'library', 'stories', 'strip', 'water']"
917,"['bed', 'hearing', 'house', 'information', 'knowledge', 'library', 'stories', 'strip', 'water']"
918,"['field', 'guided', 'mm', 'selection']"
919,"['field', 'guided', 'mm', 'selection']"
920,"['frame', 'guided', 'language', 'transparency']"
921,"['classroom', 'guided', 'information', 'mark', 'school', 'transparency']"
922,"['bond', 'graph', 'path', 'repeat', 'sprung']"
923,"['bond', 'graph', 'path', 'repeat', 'sprung']"
924,"['bond', 'graph', 'path', 'repeat', 'sprung']"
925,"['mate', 'resource']"
926,"['mate', 'resource']"
927,"['mate', 'resource']"
928,"['mate', 'resource']"
929,"['guided', 'information', 'stories']"
930,"['guided', 'information', 'stories']"
931,"['information', 'mm', 'self']"
932,"['frequency', 'guided', 'job', 'mate', 'network', 'repeat', 'smoke', 'water']"
932,"['frequency', 'guided', 'job', 'mate', 'network', 'repeat', 'smoke', 'water']"
933,"['frequency', 'guided', 'job', 'mate', 'network', 'repeat', 'smoke', 'water']"
933,"['frequency', 'guided', 'job', 'mate', 'network', 'repeat', 'smoke', 'water']"
934,"['frame', 'frequency', 'job', 'scaffolding', 'water']"
934,"['frame', 'frequency', 'job', 'scaffolding', 'water']"
938,['job']
939,"['cards', 'identity', 'job', 'smoke', 'speech']"
940,"['cards', 'identity', 'job', 'smoke', 'speech']"
940,"['cards', 'identity', 'job', 'smoke', 'speech']"
944,"['banks', 'frame', 'guided', 'language']"
945,"['information', 'mark', 'missing', 'rules', 'transparency']"
946,"['information', 'mark', 'missing', 'rules', 'transparency']"
947,"['cards', 'frame', 'graph', 'patterns', 'repeat', 'structural', 'transparency']"
948,"['cards', 'frame', 'graph', 'patterns', 'repeat', 'structural', 'transparency']"
949,"['frequency', 'graph', 'path', 'repeat', 'spacing', 'state']"
950,"['cards', 'frequency', 'matching', 'repeat', 'scaffolding', 'source', 'union', 'water']"
950,"['cards', 'frequency', 'matching', 'repeat', 'scaffolding', 'source', 'union', 'water']"
951,"['cards', 'frequency', 'matching', 'repeat', 'scaffolding', 'source', 'union', 'water']"
951,"['cards', 'frequency', 'matching', 'repeat', 'scaffolding', 'source', 'union', 'water']"
952,"['cards', 'frequency', 'matching', 'repeat', 'scaffolding', 'source', 'union', 'water']"
952,"['cards', 'frequency', 'matching', 'repeat', 'scaffolding', 'source', 'union', 'water']"
953,"['cards', 'frequency', 'matching', 'repeat', 'scaffolding', 'source', 'union', 'water']"
953,"['cards', 'frequency', 'matching', 'repeat', 'scaffolding', 'source', 'union', 'water']"
954,"['feedback', 'guided', 'job', 'speech']"
954,"['feedback', 'guided', 'job', 'speech']"
955,"['feedback', 'guided', 'job', 'speech']"
955,"['feedback', 'guided', 'job', 'speech']"
956,"['classroom', 'edge', 'guided', 'job', 'scaffolding']"
957,"['classroom', 'edge', 'guided', 'job', 'scaffolding']"
958,"['classroom', 'edge', 'guided', 'job', 'scaffolding']"
959,"['classroom', 'edge', 'guided', 'job', 'scaffolding']"
960,"['job', 'knowledge', 'paired', 'selection', 'water']"
961,"['job', 'knowledge', 'paired', 'selection', 'water']"
962,"['classroom', 'connections', 'job', 'school', 'voice']"
963,"['classroom', 'connections', 'job', 'school', 'voice']"
964,"['classroom', 'connections', 'job', 'school', 'voice']"
964,"['classroom', 'connections', 'job', 'school', 'voice']"
965,"['classroom', 'guided', 'job', 'path', 'school', 'selection', 'treatment']"
966,"['classroom', 'guided', 'job', 'path', 'school', 'selection', 'treatment']"
967,"['frame', 'guided', 'language', 'mm', 'repeat', 'school']"
968,"['information', 'job', 'knowledge', 'mark', 'mate', 'modeling', 'repeat', 'rules', 'shared', 'tracking', 'water']"
969,"['information', 'job', 'knowledge', 'mark', 'mate', 'modeling', 'repeat', 'rules', 'shared', 'tracking', 'water']"
970,"['guided', 'resource', 'transparency']"
971,"['cards', 'frequency', 'graph', 'path', 'self', 'sheet']"
972,"['banks', 'cards', 'cut', 'direct', 'exchange', 'frequency', 'guided', 'job', 'missing', 'resource', 'stories', 'strip', 'water']"
972,"['banks', 'cards', 'cut', 'direct', 'exchange', 'frequency', 'guided', 'job', 'missing', 'resource', 'stories', 'strip', 'water']"
973,"['banks', 'cards', 'cut', 'direct', 'exchange', 'frequency', 'guided', 'job', 'missing', 'resource', 'stories', 'strip', 'water']"
